Account Number,Account Status,Account Type,Amount,Balance,Branch,Account Number,Channel,City,Closing Date,Country,Credit Score,Currency,Customer Name,Device Type,EMI,Fraud Flag,IFSC Code,Interest Rate,Count of Loan ID,Loan Type,Manager Name,Year,Quarter,Month,Payment Mode,Risk Level,State,Tenure,Year,Quarter,Month,Day,Count of Transaction ID,Transaction Type
525912,Active,SAVINGS,0,,Main Branch,525912,NetBanking,Chennai,11/06/2024,India,650,INR,NA,NA,0,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2018,Qtr 3,July,Cash,Low,KA,120,2024,Qtr 4,October,30,1,Credit
526575,Active,SAVINGS,0,,Main Branch,526575,NetBanking, Bengaluru,0,India,0,INR,Arun Kumar,Mobile,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2022,Qtr 4,November,NA,HIGH,KA,0,2019,Qtr 2,June,17,1,Debit
526636,Active,SAVINGS,0,,Main Branch,526636,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Mobile,5000,N,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2019,Qtr 3,August,NA,HIGH,MH,120,2022,Qtr 1,February,28,1,Debit
526832,Active,SAVINGS,0,,Main Branch,526832,NetBanking, Bengaluru,11/06/2024,India,0,INR,NA,Mobile,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2022,Qtr 4,December,Card,Low,MH,60,2023,Qtr 3,September,30,1,Debit
526858,Active,SAVINGS,0,,Main Branch,526858,ATM,Chennai,0,India,650,INR,NA,NA,0,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2019,Qtr 3,September,NA,HIGH,TN,120,2022,Qtr 2,May,4,1,Credit
526909,Active,SAVINGS,0,,Main Branch,526909,NetBanking,Chennai,0,India,0,INR,  Ramesh Rao,Mobile,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2023,Qtr 3,September,Card,Medium,TN,60,2023,Qtr 1,March,6,1,Debit
526920,Active,SAVINGS,0,,Main Branch,526920,ATM, Bengaluru,11/06/2024,India,0,INR,NA,Desktop,0,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2021,Qtr 1,January,Cash,Medium,KA,0,2024,Qtr 4,October,27,1,Debit
527034,Active,SAVINGS,0,,Main Branch,527034,ATM, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,Desktop,0,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2019,Qtr 3,September,Cash,HIGH,MH,120,2023,Qtr 3,September,9,1,Credit
527497,Active,SAVINGS,0,,Main Branch,527497,NetBanking,Chennai,11/06/2024,India,650,INR,  Ramesh Rao,NA,0,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2024,Qtr 1,February,Cash,Medium,MH,60,2020,Qtr 1,March,29,1,Debit
527665,Active,SAVINGS,0,,Main Branch,527665,ATM, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,NA,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2024,Qtr 2,April,Cash,HIGH,TN,60,2018,Qtr 1,February,2,1,Credit
527745,Active,SAVINGS,0,,Main Branch,527745,NetBanking, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Mobile,5000,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2021,Qtr 3,September,Card,HIGH,TN,120,2023,Qtr 1,March,5,1,Credit
527892,Active,SAVINGS,0,,Main Branch,527892,NetBanking,Chennai,0,India,650,INR,Sneha Patel,NA,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2021,Qtr 1,February,Card,Low,KA,120,2022,Qtr 1,January,5,1,Debit
528019,Active,SAVINGS,0,,Main Branch,528019,Branch, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,Mobile,0,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2024,Qtr 3,July,NA,HIGH,TN,120,2021,Qtr 1,January,4,1,Debit
528184,Active,SAVINGS,0,,Main Branch,528184,NetBanking, Bengaluru,0,India,650,INR,  Ramesh Rao,Mobile,5000,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2019,Qtr 4,December,NA,Medium,TN,60,2018,Qtr 2,May,22,1,Debit
528427,Active,SAVINGS,0,,Main Branch,528427,Branch,Chennai,0,India,0,INR,Sneha Patel,Mobile,12000,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2018,Qtr 2,June,Card,Medium,MH,60,2019,Qtr 1,January,17,1,Credit
528584,Active,SAVINGS,0,,Main Branch,528584,NetBanking, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Mobile,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2024,Qtr 2,May,Card,Low,TN,120,2020,Qtr 3,July,14,1,Credit
528666,Active,SAVINGS,0,,Main Branch,528666,Branch,Chennai,11/06/2024,India,650,INR,NA,NA,0,N,HDFC0005678,0,1,CarLoan,Mr. Verma,2020,Qtr 4,December,Card,Low,TN,60,2019,Qtr 4,November,5,1,Debit
528696,Active,SAVINGS,0,,Main Branch,528696,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Desktop,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2018,Qtr 2,May,Cash,HIGH,MH,120,2023,Qtr 1,January,31,1,Debit
529171,Active,SAVINGS,0,,Main Branch,529171,Branch,Chennai,11/06/2024,India,720,INR,NA,NA,12000,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2021,Qtr 3,July,NA,Low,MH,120,2018,Qtr 4,November,17,1,Debit
529203,Active,SAVINGS,0,,Main Branch,529203,Branch, Bengaluru,0,India,720,INR,Arun Kumar,NA,0,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2019,Qtr 3,July,NA,Low,TN,120,2018,Qtr 1,February,7,1,Debit
529644,Active,SAVINGS,0,,Main Branch,529644,Branch,Chennai,11/06/2024,India,0,INR,NA,Desktop,5000,N,HDFC0005678,7.5,1,Personal Loan, Ms. Iyer,2023,Qtr 2,May,Cash,Low,MH,60,2024,Qtr 4,October,29,1,Credit
530010,Active,SAVINGS,0,,Main Branch,530010,ATM,Chennai,11/06/2024,India,650,INR,Arun Kumar,Mobile,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 4,December,NA,Medium,TN,60,2019,Qtr 4,December,30,1,Debit
530148,Active,SAVINGS,0,,Main Branch,530148,Branch,Chennai,0,India,0,INR,NA,Desktop,0,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2021,Qtr 1,February,NA,HIGH,KA,60,2022,Qtr 3,August,4,1,Debit
530249,Active,SAVINGS,0,,Main Branch,530249,NetBanking, Bengaluru,0,India,650,INR,NA,Mobile,5000,Y,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2022,Qtr 3,September,UPI,HIGH,KA,120,2023,Qtr 3,July,7,1,Credit
530322,Active,SAVINGS,0,,Main Branch,530322,Branch,Chennai,11/06/2024,India,720,INR,Sneha Patel,Desktop,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2019,Qtr 4,October,UPI,HIGH,KA,120,2020,Qtr 3,September,27,1,Credit
530343,Active,SAVINGS,0,,Main Branch,530343,Branch, Bengaluru,0,India,720,INR,Sneha Patel,NA,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2022,Qtr 2,May,Cash,HIGH,TN,120,2018,Qtr 1,March,3,1,Credit
530508,Active,SAVINGS,0,,Main Branch,530508,ATM, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,NA,12000,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2020,Qtr 4,December,NA,Low,MH,120,2024,Qtr 1,January,23,1,Credit
530846,Active,SAVINGS,0,,Main Branch,530846,Branch, Bengaluru,0,India,0,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2023,Qtr 3,July,NA,Medium,TN,120,2018,Qtr 4,October,30,1,Debit
531045,Active,SAVINGS,0,,Main Branch,531045,Branch, Bengaluru,0,India,0,INR,Sneha Patel,Mobile,12000,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2019,Qtr 3,August,NA,Medium,KA,120,2023,Qtr 2,May,27,1,Debit
531312,Active,SAVINGS,0,,Main Branch,531312,NetBanking,Chennai,0,India,650,INR,Sneha Patel,NA,12000,Y,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2022,Qtr 4,December,Cash,HIGH,KA,120,2023,Qtr 1,March,4,1,Credit
531361,Active,SAVINGS,0,,Main Branch,531361,Branch,Chennai,11/06/2024,India,650,INR,NA,NA,5000,Y,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2022,Qtr 3,July,NA,HIGH,MH,0,2022,Qtr 2,May,29,1,Debit
532064,Active,SAVINGS,0,,Main Branch,532064,ATM,Chennai,11/06/2024,India,0,INR,NA,NA,12000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2023,Qtr 1,February,Cash,Low,MH,120,2024,Qtr 4,October,23,1,Debit
532098,Active,SAVINGS,0,,Main Branch,532098,ATM, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,Mobile,12000,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2022,Qtr 1,March,NA,HIGH,MH,0,2020,Qtr 3,August,3,1,Debit
532166,Active,SAVINGS,0,,Main Branch,532166,NetBanking,Chennai,0,India,0,INR,NA,NA,12000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2021,Qtr 4,December,Cash,HIGH,TN,120,2024,Qtr 2,May,23,1,Credit
532384,Active,SAVINGS,0,,Main Branch,532384,NetBanking, Bengaluru,0,India,0,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2023,Qtr 3,August,Card,Low,TN,120,2021,Qtr 3,August,29,1,Debit
532438,Active,SAVINGS,0,,Main Branch,532438,ATM, Bengaluru,0,India,720,INR,NA,Desktop,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2019,Qtr 4,October,NA,Low,KA,120,2020,Qtr 4,December,27,1,Credit
532473,Active,SAVINGS,0,,Main Branch,532473,ATM,Chennai,0,India,0,INR,NA,Mobile,12000,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2022,Qtr 4,December,Cash,HIGH,MH,120,2019,Qtr 4,October,21,1,Debit
532554,Active,SAVINGS,0,,Main Branch,532554,NetBanking,Chennai,11/06/2024,India,720,INR,  Ramesh Rao,Desktop,0,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2024,Qtr 3,August,Card,Low,TN,120,2018,Qtr 2,June,6,1,Credit
532638,Active,SAVINGS,0,,Main Branch,532638,ATM, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,Desktop,12000,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2023,Qtr 1,March,Card,Medium,MH,120,2019,Qtr 2,April,4,1,Credit
532720,Active,SAVINGS,0,,Main Branch,532720,Branch,Chennai,11/06/2024,India,650,INR,Arun Kumar,Mobile,12000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2018,Qtr 2,May,Card,HIGH,MH,120,2018,Qtr 3,July,10,1,Debit
532758,Active,SAVINGS,0,,Main Branch,532758,Branch, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,NA,0,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2020,Qtr 4,December,Cash,Low,TN,0,2023,Qtr 4,December,16,1,Debit
532837,Active,SAVINGS,0,,Main Branch,532837,ATM,Chennai,0,India,0,INR,Sneha Patel,Desktop,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2024,Qtr 3,July,NA,Medium,TN,120,2018,Qtr 4,October,21,1,Debit
532984,Active,SAVINGS,0,,Main Branch,532984,ATM, Bengaluru,11/06/2024,India,650,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2019,Qtr 4,November,NA,Low,TN,120,2024,Qtr 2,May,7,1,Debit
533024,Active,SAVINGS,0,,Main Branch,533024,NetBanking, Bengaluru,11/06/2024,India,650,INR,  Ramesh Rao,Desktop,12000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2020,Qtr 3,August,NA,Low,MH,120,2021,Qtr 1,March,24,1,Debit
533183,Active,SAVINGS,0,,Main Branch,533183,Branch,Chennai,0,India,720,INR,NA,NA,0,Y,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2022,Qtr 2,May,Cash,Medium,KA,0,2018,Qtr 1,February,18,1,Credit
533222,Active,SAVINGS,0,,Main Branch,533222,Branch, Bengaluru,0,India,0,INR,NA,NA,12000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2022,Qtr 3,July,NA,Low,TN,0,2020,Qtr 3,September,2,1,Debit
533266,Active,SAVINGS,0,,Main Branch,533266,NetBanking,Chennai,0,India,650,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2018,Qtr 2,April,UPI,HIGH,KA,0,2024,Qtr 3,July,31,1,Debit
533412,Active,SAVINGS,0,,Main Branch,533412,NetBanking,Chennai,11/06/2024,India,720,INR,  Ramesh Rao,Desktop,5000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2018,Qtr 1,February,Cash,HIGH,TN,120,2022,Qtr 2,June,3,1,Debit
533530,Active,SAVINGS,0,,Main Branch,533530,Branch,Chennai,11/06/2024,India,0,INR,Arun Kumar,Desktop,12000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 4,October,NA,Low,KA,0,2018,Qtr 2,May,17,1,Credit
533589,Active,SAVINGS,0,,Main Branch,533589,NetBanking,Chennai,0,India,0,INR,NA,Desktop,0,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2022,Qtr 1,February,Cash,HIGH,TN,120,2022,Qtr 4,November,12,1,Debit
534132,Active,SAVINGS,0,,Main Branch,534132,Branch,Chennai,11/06/2024,India,720,INR,Sneha Patel,Desktop,5000,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2022,Qtr 2,April,Cash,Low,TN,60,2019,Qtr 4,October,4,1,Credit
534191,Active,SAVINGS,0,,Main Branch,534191,NetBanking,Chennai,0,India,0,INR,Arun Kumar,NA,5000,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2023,Qtr 3,July,Card,Low,TN,120,2023,Qtr 1,March,7,1,Credit
534214,Active,SAVINGS,0,,Main Branch,534214,ATM, Bengaluru,0,India,0,INR,NA,Mobile,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2021,Qtr 1,January,UPI,Low,MH,60,2020,Qtr 1,March,22,1,Debit
534299,Active,SAVINGS,0,,Main Branch,534299,NetBanking,Chennai,11/06/2024,India,0,INR,Arun Kumar,NA,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2024,Qtr 2,May,NA,Low,TN,60,2024,Qtr 2,April,28,1,Debit
534319,Active,SAVINGS,0,,Main Branch,534319,Branch,Chennai,0,India,650,INR,NA,NA,5000,Y,SBIN0001234,0,1,CarLoan, Ms. Iyer,2018,Qtr 2,May,NA,Low,TN,120,2024,Qtr 3,September,2,1,Debit
534320,Active,SAVINGS,0,,Main Branch,534320,ATM, Bengaluru,0,India,720,INR,NA,NA,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2019,Qtr 4,November,NA,Low,KA,120,2019,Qtr 2,June,18,1,Debit
534720,Active,SAVINGS,0,,Main Branch,534720,Branch,Chennai,0,India,0,INR,NA,Desktop,0,N,HDFC0005678,0,1,CarLoan, Ms. Iyer,2018,Qtr 1,March,Card,Low,KA,120,2022,Qtr 2,June,3,1,Debit
534917,Active,SAVINGS,0,,Main Branch,534917,ATM, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,12000,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2024,Qtr 2,April,UPI,Low,KA,60,2019,Qtr 4,October,29,1,Credit
534932,Active,SAVINGS,0,,Main Branch,534932,NetBanking,Chennai,0,India,650,INR,Arun Kumar,Desktop,5000,N,HDFC0005678,0,1,CarLoan,Mr. Verma,2024,Qtr 1,February,Card,HIGH,TN,120,2019,Qtr 1,January,28,1,Credit
534958,Active,SAVINGS,0,,Main Branch,534958,Branch,Chennai,11/06/2024,India,0,INR,NA,NA,0,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2024,Qtr 2,May,Card,Low,MH,120,2021,Qtr 3,September,7,1,Credit
535006,Active,SAVINGS,0,,Main Branch,535006,Branch, Bengaluru,0,India,720,INR,Arun Kumar,NA,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2023,Qtr 3,August,UPI,HIGH,MH,60,2020,Qtr 1,March,7,1,Debit
535019,Active,SAVINGS,0,,Main Branch,535019,NetBanking,Chennai,0,India,720,INR,NA,NA,12000,Y,SBIN0001234,0,1,CarLoan, Ms. Iyer,2024,Qtr 4,November,NA,HIGH,TN,0,2019,Qtr 2,June,10,1,Credit
535219,Active,SAVINGS,0,,Main Branch,535219,NetBanking, Bengaluru,11/06/2024,India,650,INR,Arun Kumar,NA,0,N,SBIN0001234,0,1,CarLoan,Mr. Verma,2021,Qtr 3,August,Cash,Low,KA,120,2021,Qtr 1,January,3,1,Credit
535426,Active,SAVINGS,0,,Main Branch,535426,Branch,Chennai,0,India,0,INR,  Ramesh Rao,Desktop,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2022,Qtr 1,February,NA,HIGH,MH,60,2021,Qtr 3,July,1,1,Debit
535544,Active,SAVINGS,0,,Main Branch,535544,ATM,Chennai,11/06/2024,India,650,INR,Arun Kumar,Mobile,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2020,Qtr 2,May,Cash,Medium,KA,0,2024,Qtr 1,January,12,1,Debit
535580,Active,SAVINGS,0,,Main Branch,535580,Branch,Chennai,11/06/2024,India,720,INR,NA,NA,0,Y,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2024,Qtr 1,March,UPI,HIGH,KA,120,2023,Qtr 4,October,30,1,Debit
536006,Active,SAVINGS,0,,Main Branch,536006,NetBanking, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2024,Qtr 3,July,NA,Low,KA,60,2019,Qtr 1,January,28,1,Debit
536339,Active,SAVINGS,0,,Main Branch,536339,NetBanking, Bengaluru,11/06/2024,India,0,INR,NA,NA,12000,N,HDFC0005678,0,1,CarLoan, Ms. Iyer,2023,Qtr 3,July,UPI,Low,KA,120,2020,Qtr 1,January,26,1,Debit
536382,Active,SAVINGS,0,,Main Branch,536382,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Desktop,0,N,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2020,Qtr 4,November,Cash,Low,TN,120,2019,Qtr 3,September,16,1,Debit
536393,Active,SAVINGS,0,,Main Branch,536393,ATM, Bengaluru,11/06/2024,India,720,INR,Sneha Patel,NA,5000,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2024,Qtr 3,September,Card,HIGH,KA,120,2021,Qtr 2,April,27,1,Debit
536706,Active,SAVINGS,0,,Main Branch,536706,Branch, Bengaluru,11/06/2024,India,720,INR,  Ramesh Rao,Mobile,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2020,Qtr 3,August,Cash,HIGH,TN,120,2024,Qtr 1,February,5,1,Debit
536888,Active,SAVINGS,0,,Main Branch,536888,Branch,Chennai,11/06/2024,India,650,INR,Sneha Patel,Mobile,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2022,Qtr 2,May,UPI,Medium,KA,0,2022,Qtr 2,May,23,1,Debit
537309,Active,SAVINGS,0,,Main Branch,537309,ATM,Chennai,0,India,720,INR,NA,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2022,Qtr 4,November,NA,Medium,MH,120,2024,Qtr 3,August,26,1,Debit
537391,Active,SAVINGS,0,,Main Branch,537391,ATM, Bengaluru,0,India,0,INR,NA,Mobile,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,March,Card,Medium,KA,0,2023,Qtr 2,June,1,1,Credit
537749,Active,SAVINGS,0,,Main Branch,537749,NetBanking, Bengaluru,11/06/2024,India,650,INR,NA,NA,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 4,October,NA,Low,TN,120,2023,Qtr 1,February,12,1,Debit
538118,Active,SAVINGS,0,,Main Branch,538118,ATM, Bengaluru,0,India,0,INR,NA,NA,0,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2021,Qtr 1,January,UPI,HIGH,KA,60,2018,Qtr 4,October,29,1,Debit
538304,Active,SAVINGS,0,,Main Branch,538304,Branch, Bengaluru,0,India,720,INR,NA,Mobile,12000,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2020,Qtr 1,February,UPI,HIGH,TN,120,2020,Qtr 4,December,9,1,Debit
538419,Active,SAVINGS,0,,Main Branch,538419,NetBanking, Bengaluru,0,India,650,INR,Arun Kumar,Desktop,0,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2018,Qtr 3,July,UPI,HIGH,TN,60,2020,Qtr 3,August,16,1,Debit
538436,Active,SAVINGS,0,,Main Branch,538436,Branch, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,NA,5000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2021,Qtr 3,July,Card,Low,MH,0,2019,Qtr 1,March,25,1,Debit
538509,Active,SAVINGS,0,,Main Branch,538509,Branch,Chennai,0,India,0,INR,Sneha Patel,Desktop,12000,Y,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2022,Qtr 2,April,UPI,HIGH,TN,120,2023,Qtr 1,January,13,1,Debit
538638,Active,SAVINGS,0,,Main Branch,538638,NetBanking,Chennai,0,India,0,INR,NA,Mobile,0,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2021,Qtr 3,August,UPI,HIGH,MH,0,2021,Qtr 2,June,25,1,Debit
538973,Active,SAVINGS,0,,Main Branch,538973,Branch, Bengaluru,0,India,720,INR,Arun Kumar,Mobile,0,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2021,Qtr 4,November,UPI,HIGH,KA,60,2023,Qtr 1,February,9,1,Debit
539340,Active,SAVINGS,0,,Main Branch,539340,ATM,Chennai,0,India,720,INR,NA,NA,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2023,Qtr 2,May,NA,Low,TN,120,2021,Qtr 1,March,24,1,Debit
539367,Active,SAVINGS,0,,Main Branch,539367,ATM, Bengaluru,11/06/2024,India,650,INR,Arun Kumar,NA,0,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2019,Qtr 4,November,Cash,Medium,KA,120,2024,Qtr 3,September,21,1,Debit
539960,Active,SAVINGS,0,,Main Branch,539960,Branch, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,Desktop,0,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2022,Qtr 2,May,NA,HIGH,TN,120,2020,Qtr 2,April,9,1,Credit
540241,Active,SAVINGS,0,,Main Branch,540241,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Desktop,0,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2024,Qtr 4,October,NA,HIGH,MH,120,2022,Qtr 2,April,29,1,Credit
540533,Active,SAVINGS,0,,Main Branch,540533,Branch,Chennai,11/06/2024,India,0,INR,NA,NA,0,Y,SBIN0001234,0,1,CarLoan,Mr. Verma,2020,Qtr 1,March,NA,Medium,TN,0,2023,Qtr 4,November,27,1,Debit
540709,Active,SAVINGS,0,,Main Branch,540709,Branch,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Mobile,0,Y,HDFC0005678,0,1,Personal Loan,Mr. Verma,2020,Qtr 3,July,NA,HIGH,KA,120,2021,Qtr 3,September,22,1,Debit
540870,Active,SAVINGS,0,,Main Branch,540870,ATM, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,NA,5000,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2022,Qtr 2,June,NA,Medium,KA,120,2023,Qtr 1,February,15,1,Credit
540965,Active,SAVINGS,0,,Main Branch,540965,NetBanking,Chennai,0,India,720,INR,Arun Kumar,Desktop,0,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2019,Qtr 4,December,Cash,Medium,MH,60,2019,Qtr 1,March,7,1,Debit
541018,Active,SAVINGS,0,,Main Branch,541018,Branch,Chennai,11/06/2024,India,720,INR,NA,Desktop,0,N,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2023,Qtr 3,August,UPI,Low,MH,120,2020,Qtr 3,July,1,1,Debit
541086,Active,SAVINGS,0,,Main Branch,541086,ATM,Chennai,0,India,0,INR,  Ramesh Rao,Desktop,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,February,NA,HIGH,KA,120,2021,Qtr 4,December,21,1,Debit
541796,Active,SAVINGS,0,,Main Branch,541796,NetBanking, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,NA,5000,Y,HDFC0005678,0,1,CarLoan,Mr. Verma,2024,Qtr 3,August,Cash,Low,MH,120,2024,Qtr 4,December,10,1,Debit
541949,Active,SAVINGS,0,,Main Branch,541949,Branch, Bengaluru,0,India,0,INR,Sneha Patel,Desktop,5000,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2022,Qtr 4,December,NA,Low,TN,0,2019,Qtr 3,August,13,1,Credit
542270,Active,SAVINGS,0,,Main Branch,542270,NetBanking,Chennai,0,India,650,INR,Sneha Patel,NA,12000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 4,November,Card,HIGH,MH,0,2023,Qtr 3,July,2,1,Debit
542281,Active,SAVINGS,0,,Main Branch,542281,NetBanking,Chennai,0,India,0,INR,NA,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 3,September,Card,Medium,MH,120,2018,Qtr 1,March,7,1,Debit
542309,Active,SAVINGS,0,,Main Branch,542309,NetBanking, Bengaluru,0,India,720,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2019,Qtr 3,September,UPI,HIGH,MH,0,2018,Qtr 1,January,13,1,Debit
542434,Active,SAVINGS,0,,Main Branch,542434,NetBanking,Chennai,11/06/2024,India,650,INR,  Ramesh Rao,Mobile,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2018,Qtr 2,May,NA,Medium,MH,120,2018,Qtr 4,December,11,1,Debit
542479,Active,SAVINGS,0,,Main Branch,542479,NetBanking, Bengaluru,0,India,720,INR,Arun Kumar,NA,12000,Y,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2021,Qtr 3,July,UPI,Medium,KA,120,2020,Qtr 2,April,3,1,Debit
542563,Active,SAVINGS,0,,Main Branch,542563,ATM, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2022,Qtr 2,June,Cash,Low,KA,120,2018,Qtr 3,September,9,1,Debit
542905,Active,SAVINGS,0,,Main Branch,542905,Branch,Chennai,11/06/2024,India,0,INR,Arun Kumar,NA,5000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 3,July,Cash,Medium,KA,60,2023,Qtr 2,April,3,1,Debit
543066,Active,SAVINGS,0,,Main Branch,543066,ATM,Chennai,0,India,720,INR,  Ramesh Rao,Desktop,0,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2020,Qtr 2,June,Card,Medium,MH,120,2019,Qtr 1,January,18,1,Debit
